Islas;Nivel educativo;Sexo;Ocupación;Nacionalidad;Periodo;Total
Palma, La;Educación superior;Mujeres;9 Ocupaciones elementales;Extranjera;2022;49
Palma, La;Educación superior;Mujeres;9 Ocupaciones elementales;Extranjera;2021;55
Palma, La;Educación superior;Mujeres;No consta;Total;2022;295
Palma, La;Educación superior;Mujeres;No consta;Total;2021;148
Palma, La;Educación superior;Mujeres;No consta;Española;2022;277
Palma, La;Educación superior;Mujeres;No consta;Española;2021;133
Palma, La;Educación superior;Mujeres;No consta;Extranjera;2022;18
Palma, La;Educación superior;Mujeres;No consta;Extranjera;2021;15
Tenerife;Total;Total;Total;Total;2022;370.940
Tenerife;Total;Total;Total;Total;2021;347.309
Tenerife;Total;Total;Total;Española;2022;326.619
Tenerife;Total;Total;Total;Española;2021;308.411
Tenerife;Total;Total;Total;Extranjera;2022;44.321
Tenerife;Total;Total;Total;Extranjera;2021;38.898
Tenerife;Total;Total;1 Directores y gerentes;Total;2022;11.169
Tenerife;Total;Total;1 Directores y gerentes;Total;2021;11.071
Tenerife;Total;Total;1 Directores y gerentes;Española;2022;9.751
Tenerife;Total;Total;1 Directores y gerentes;Española;2021;9.859
Tenerife;Total;Total;1 Directores y gerentes;Extranjera;2022;1.418
Tenerife;Total;Total;1 Directores y gerentes;Extranjera;2021;1.212
Tenerife;Total;Total;2 Técnicos y profesionales científicos e intelectuales;Total;2022;63.379
Tenerife;Total;Total;2 Técnicos y profesionales científicos e intelectuales;Total;2021;58.694
Tenerife;Total;Total;2 Técnicos y profesionales científicos e intelectuales;Española;2022;59.849
Tenerife;Total;Total;2 Técnicos y profesionales científicos e intelectuales;Española;2021;55.631
Tenerife;Total;Total;2 Técnicos y profesionales científicos e intelectuales;Extranjera;2022;3.530
Tenerife;Total;Total;2 Técnicos y profesionales científicos e intelectuales;Extranjera;2021;3.063
Tenerife;Total;Total;3 Técnicos, profesionales de apoyo;Total;2022;36.363
Tenerife;Total;Total;3 Técnicos, profesionales de apoyo;Total;2021;33.462
Tenerife;Total;Total;3 Técnicos, profesionales de apoyo;Española;2022;32.074
Tenerife;Total;Total;3 Técnicos, profesionales de apoyo;Española;2021;29.781
Tenerife;Total;Total;3 Técnicos, profesionales de apoyo;Extranjera;2022;4.289
Tenerife;Total;Total;3 Técnicos, profesionales de apoyo;Extranjera;2021;3.681
Tenerife;Total;Total;4 Empleados contables, administrativos y otros empleados de oficina;Total;2022;34.564
Tenerife;Total;Total;4 Empleados contables, administrativos y otros empleados de oficina;Total;2021;32.684
Tenerife;Total;Total;4 Empleados contables, administrativos y otros empleados de oficina;Española;2022;31.296
Tenerife;Total;Total;4 Empleados contables, administrativos y otros empleados de oficina;Española;2021;29.672
Tenerife;Total;Total;4 Empleados contables, administrativos y otros empleados de oficina;Extranjera;2022;3.268
Tenerife;Total;Total;4 Empleados contables, administrativos y otros empleados de oficina;Extranjera;2021;3.012
Tenerife;Total;Total;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2022;107.965
Tenerife;Total;Total;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2021;103.149
Tenerife;Total;Total;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Española;2022;90.548
Tenerife;Total;Total;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Española;2021;87.131
Tenerife;Total;Total;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Extranjera;2022;17.417
Tenerife;Total;Total;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Extranjera;2021;16.018
Tenerife;Total;Total;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2022;3.866
Tenerife;Total;Total;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2021;3.531
Tenerife;Total;Total;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Española;2022;3.610
Tenerife;Total;Total;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Española;2021;3.328
Tenerife;Total;Total;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Extranjera;2022;256
Tenerife;Total;Total;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Extranjera;2021;203
Tenerife;Total;Total;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2022;28.908
Tenerife;Total;Total;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2021;29.280
Tenerife;Total;Total;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Española;2022;26.069
Tenerife;Total;Total;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Española;2021;26.426
Tenerife;Total;Total;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Extranjera;2022;2.839
Tenerife;Total;Total;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Extranjera;2021;2.854
Tenerife;Total;Total;8 Operadores de instalaciones y maquinaria, y montadores;Total;2022;16.916
Tenerife;Total;Total;8 Operadores de instalaciones y maquinaria, y montadores;Total;2021;16.053
Tenerife;Total;Total;8 Operadores de instalaciones y maquinaria, y montadores;Española;2022;15.940
Tenerife;Total;Total;8 Operadores de instalaciones y maquinaria, y montadores;Española;2021;15.210
Tenerife;Total;Total;8 Operadores de instalaciones y maquinaria, y montadores;Extranjera;2022;976
Tenerife;Total;Total;8 Operadores de instalaciones y maquinaria, y montadores;Extranjera;2021;843
Tenerife;Total;Total;9 Ocupaciones elementales;Total;2022;50.530
Tenerife;Total;Total;9 Ocupaciones elementales;Total;2021;48.241
Tenerife;Total;Total;9 Ocupaciones elementales;Española;2022;42.938
Tenerife;Total;Total;9 Ocupaciones elementales;Española;2021;41.744
Tenerife;Total;Total;9 Ocupaciones elementales;Extranjera;2022;7.592
Tenerife;Total;Total;9 Ocupaciones elementales;Extranjera;2021;6.497
Tenerife;Total;Total;No consta;Total;2022;17.280
Tenerife;Total;Total;No consta;Total;2021;11.144
Tenerife;Total;Total;No consta;Española;2022;14.544
Tenerife;Total;Total;No consta;Española;2021;9.629
Tenerife;Total;Total;No consta;Extranjera;2022;2.736
Tenerife;Total;Total;No consta;Extranjera;2021;1.515
Tenerife;Total;Hombres;Total;Total;2022;192.784
Tenerife;Total;Hombres;Total;Total;2021;181.216
Tenerife;Total;Hombres;Total;Española;2022;169.418
Tenerife;Total;Hombres;Total;Española;2021;160.482
Tenerife;Total;Hombres;Total;Extranjera;2022;23.366
Tenerife;Total;Hombres;Total;Extranjera;2021;20.734
Tenerife;Total;Hombres;1 Directores y gerentes;Total;2022;7.284
Tenerife;Total;Hombres;1 Directores y gerentes;Total;2021;7.240
Tenerife;Total;Hombres;1 Directores y gerentes;Española;2022;6.405
Tenerife;Total;Hombres;1 Directores y gerentes;Española;2021;6.487
Tenerife;Total;Hombres;1 Directores y gerentes;Extranjera;2022;879
Tenerife;Total;Hombres;1 Directores y gerentes;Extranjera;2021;753
Tenerife;Total;Hombres;2 Técnicos y profesionales científicos e intelectuales;Total;2022;25.271
Tenerife;Total;Hombres;2 Técnicos y profesionales científicos e intelectuales;Total;2021;23.414
Tenerife;Total;Hombres;2 Técnicos y profesionales científicos e intelectuales;Española;2022;23.685
Tenerife;Total;Hombres;2 Técnicos y profesionales científicos e intelectuales;Española;2021;22.053
Tenerife;Total;Hombres;2 Técnicos y profesionales científicos e intelectuales;Extranjera;2022;1.586
Tenerife;Total;Hombres;2 Técnicos y profesionales científicos e intelectuales;Extranjera;2021;1.361
Tenerife;Total;Hombres;3 Técnicos, profesionales de apoyo;Total;2022;21.266
Tenerife;Total;Hombres;3 Técnicos, profesionales de apoyo;Total;2021;19.652
Tenerife;Total;Hombres;3 Técnicos, profesionales de apoyo;Española;2022;18.921
Tenerife;Total;Hombres;3 Técnicos, profesionales de apoyo;Española;2021;17.626
Tenerife;Total;Hombres;3 Técnicos, profesionales de apoyo;Extranjera;2022;2.345
Tenerife;Total;Hombres;3 Técnicos, profesionales de apoyo;Extranjera;2021;2.026
Tenerife;Total;Hombres;4 Empleados contables, administrativos y otros empleados de oficina;Total;2022;12.127
Tenerife;Total;Hombres;4 Empleados contables, administrativos y otros empleados de oficina;Total;2021;11.429
Tenerife;Total;Hombres;4 Empleados contables, administrativos y otros empleados de oficina;Española;2022;11.084
Tenerife;Total;Hombres;4 Empleados contables, administrativos y otros empleados de oficina;Española;2021;10.459
Tenerife;Total;Hombres;4 Empleados contables, administrativos y otros empleados de oficina;Extranjera;2022;1.043
Tenerife;Total;Hombres;4 Empleados contables, administrativos y otros empleados de oficina;Extranjera;2021;970
Tenerife;Total;Hombres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2022;48.575
Tenerife;Total;Hombres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2021;46.474
Tenerife;Total;Hombres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Española;2022;39.892
Tenerife;Total;Hombres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Española;2021;38.392
Tenerife;Total;Hombres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Extranjera;2022;8.683
Tenerife;Total;Hombres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Extranjera;2021;8.082
Tenerife;Total;Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2022;2.840
Tenerife;Total;Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2021;2.663
Tenerife;Total;Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Española;2022;2.654
Tenerife;Total;Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Española;2021;2.497
Tenerife;Total;Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Extranjera;2022;186
Tenerife;Total;Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Extranjera;2021;166
Tenerife;Total;Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2022;26.685
Tenerife;Total;Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2021;26.744
Tenerife;Total;Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Española;2022;24.117
Tenerife;Total;Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Española;2021;24.160
Tenerife;Total;Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Extranjera;2022;2.568
Tenerife;Total;Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Extranjera;2021;2.584
Tenerife;Total;Hombres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2022;15.288
Tenerife;Total;Hombres;8 Operadores de instalaciones y maquinaria, y montadores;Total;2021;14.483
Tenerife;Total;Hombres;8 Operadores de instalaciones y maquinaria, y montadores;Española;2022;14.463
